Temps Sain Incubation Asymptotiques Benins Graves QuarantaineB QuarantaineG Hopital Morts RetablisTotal Total ConfinesGrave ConfinesAsymptotique ConfinesBenin ConfinesRetabli ConfinesTotal InfectesTotal InfectesConnu ConfinesSains
723.734 19316.1041112604 0.0537167002 0.0478488885 0.0051204998 0.0055272152 0.0275686231 0.0000000000 0.0481749279 5187.5737758449 77497.8669943278 94812.4262241539 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1342401544 0.0757435510 0.0000000000 
724.713 19316.0925993264 0.0522564608 0.0465481807 0.0049813045 0.0053769632 0.0268192371 0.0000000000 0.0468653689 5187.5744313934 77497.8833177739 94812.4255686055 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1305910543 0.0736846060 0.0000000000 
725.692 19316.0814003364 0.0508359144 0.0452828283 0.0048458928 0.0052307954 0.0260902190 0.0000000000 0.0455914053 5187.5750691216 77497.8991974924 94812.4249308773 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1270411408 0.0716816243 0.0000000000 
726.672 19316.0705057837 0.0494539822 0.0440518704 0.0047141620 0.0050886008 0.0253810154 0.0000000000 0.0443520697 5187.5756895140 77497.9146455444 94812.4243104850 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1235877182 0.0697330851 0.0000000000 
727.651 19316.0599073926 0.0481096146 0.0428543723 0.0045860119 0.0049502714 0.0246910878 0.0000000000 0.0431464210 5187.5762930416 77497.9296736633 94812.4237069574 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1202281644 0.0678375089 0.0000000000 
728.630 19316.0495971127 0.0468017906 0.0416894245 0.0044613452 0.0048157021 0.0240199125 0.0000000000 0.0419735438 5187.5768801630 77497.9442932634 94812.4231198360 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1169599282 0.0659934563 0.0000000000 
729.610 19316.0395671121 0.0455295170 0.0405561425 0.0043400673 0.0046847909 0.0233669799 0.0000000000 0.0408325472 5187.5774513241 77497.9585154489 94812.4225486749 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1137805278 0.0641995271 0.0000000000 
730.589 19316.0298097719 0.0442918275 0.0394536655 0.0042220861 0.0045574382 0.0227317942 0.0000000000 0.0397225650 5187.5780069587 77497.9723510222 94812.4219930402 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1106875489 0.0624543591 0.0000000000 
731.568 19316.0203176804 0.0430877821 0.0383811564 0.0041073119 0.0044335473 0.0221138731 0.0000000000 0.0386427541 5187.5785474889 77497.9858104922 94812.4214525100 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1076786428 0.0607566272 0.0000000000 
732.548 19316.0110836272 0.0419164663 0.0373378007 0.0039956576 0.0043130241 0.0215127475 0.0000000000 0.0375922947 5187.5790733253 77497.9989040821 94812.4209266736 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1047515245 0.0591050421 0.0000000000 
733.527 19316.0021005978 0.0407769907 0.0363228059 0.0038870383 0.0041957771 0.0209279609 0.0000000000 0.0365703889 5187.5795848673 77498.0116417371 94812.4204151317 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1019039711 0.0574983498 0.0000000000 
734.507 19315.9933617687 0.0396684896 0.0353354012 0.0037813717 0.0040817173 0.0203590694 0.0000000000 0.0355762607 5187.5800825034 77498.0240331325 94812.4199174955 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0991338203 0.0559353301 0.0000000000 
735.486 19315.9848605015 0.0385901212 0.0343748369 0.0036785774 0.0039707579 0.0198056408 0.0000000000 0.0346091552 5187.5805666116 77498.0360876803 94812.4194333873 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0964389683 0.0544147961 0.0000000000 
736.465 19315.9765903385 0.0375410665 0.0334403833 0.0035785774 0.0038628148 0.0192672552 0.0000000000 0.0336683380 5187.5810375597 77498.0478145368 94812.4189624392 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0938173686 0.0529355931 0.0000000000 
737.445 19315.9685449975 0.0365205286 0.0325313307 0.0034812957 0.0037578060 0.0187435035 0.0000000000 0.0327530944 5187.5814957054 77498.0592226095 94812.4185042935 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0912670303 0.0514965979 0.0000000000 
738.424 19315.9607183668 0.0355277325 0.0316469889 0.0033866584 0.0036556517 0.0182339881 0.0000000000 0.0318627295 5187.5819413968 77498.0703205637 94812.4180586022 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0887860165 0.0500967176 0.0000000000 
739.403 19315.9531045012 0.0345619242 0.0307866860 0.0032945937 0.0035562742 0.0177383221 0.0000000000 0.0309965671 5187.5823749722 77498.0811168292 94812.4176250267 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0863724431 0.0487348891 0.0000000000 
740.383 19315.9456976169 0.0336223699 0.0299497688 0.0032050316 0.0034595982 0.0172561291 0.0000000000 0.0301539493 5187.5827967612 77498.0916196067 94812.4172032377 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0840244771 0.0474100783 0.0000000000 
741.362 19315.9384920872 0.0327083562 0.0291356017 0.0031179042 0.0033655502 0.0167870429 0.0000000000 0.0293342362 5187.5832070840 77498.1018368740 94812.4167929149 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0817403352 0.0461212791 0.0000000000 
742.341 19315.9314824387 0.0318191888 0.0283435661 0.0030331451 0.0032740588 0.0163307074 0.0000000000 0.0285368053 5187.5836062524 77498.1117763923 94812.4163937464 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0795182827 0.0448675126 0.0000000000 
743.321 19315.9246633465 0.0309541923 0.0275730607 0.0029506901 0.0031850544 0.0158867759 0.0000000000 0.0277610509 5187.5839945697 77498.1214457113 94812.4160054292 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0773566320 0.0436478268 0.0000000000 
744.300 19315.9180296304 0.0301127096 0.0268235001 0.0028704766 0.0030984695 0.0154549114 0.0000000000 0.0270063838 5187.5843723306 77498.1308521760 94812.4156276682 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0752537415 0.0424612953 0.0000000000 
745.279 19315.9115762513 0.0292941018 0.0260943152 0.0027924435 0.0030142384 0.0150347860 0.0000000000 0.0262722310 5187.5847398224 77498.1400029316 94812.4152601765 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0732080140 0.0413070169 0.0000000000 
746.259 19315.9052983067 0.0284977469 0.0253849520 0.0027165317 0.0029322969 0.0146260804 0.0000000000 0.0255580347 5187.5850973239 77498.1489049290 94812.4149026749 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0712178957 0.0401841151 0.0000000000 
747.238 19315.8991910278 0.0277230400 0.0246948717 0.0026426834 0.0028525830 0.0142284844 0.0000000000 0.0248632526 5187.5854451070 77498.1575649304 94812.4145548919 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0692818752 0.0390917371 0.0000000000 
748.217 19315.8932497749 0.0269693929 0.0240235504 0.0025708426 0.0027750359 0.0138416961 0.0000000000 0.0241873570 5187.5857834356 77498.1659895138 94812.4142165632 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0673984820 0.0380290531 0.0000000000 
749.197 19315.8874700350 0.0262362329 0.0233704779 0.0025009548 0.0026995970 0.0134654216 0.0000000000 0.0235298345 5187.5861125669 77498.1741850789 94812.4138874320 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0655662858 0.0369952561 0.0000000000 
750.176 19315.8818474173 0.0255230032 0.0227351584 0.0024329667 0.0026262087 0.0130993753 0.0000000000 0.0228901857 5187.5864327508 77498.1821578510 94812.4135672480 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0637838948 0.0359895610 0.0000000000 
751.155 19315.8763776506 0.0248291620 0.0221171092 0.0023668269 0.0025548155 0.0127432791 0.0000000000 0.0222679248 5187.5867442307 77498.1899138865 94812.4132557682 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0620499554 0.0350112039 0.0000000000 
752.135 19315.8710565797 0.0241541823 0.0215158610 0.0023024849 0.0024853630 0.0123968625 0.0000000000 0.0216625792 5187.5870472430 77498.1974590770 94812.4129527560 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0603631506 0.0340594418 0.0000000000 
753.114 19315.8658801624 0.0234975515 0.0209309569 0.0022398921 0.0024177985 0.0120598626 0.0000000000 0.0210736891 5187.5873420179 77498.2047991541 94812.4126579810 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0587221992 0.0331335517 0.0000000000 
754.093 19315.8608444665 0.0228587707 0.0203619529 0.0021790008 0.0023520707 0.0117320233 0.0000000000 0.0205008072 5187.5876287795 77498.2119396935 94812.4123712194 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0571258548 0.0322328304 0.0000000000 
755.073 19315.8559456664 0.0222373546 0.0198084166 0.0021197648 0.0022881297 0.0114130956 0.0000000000 0.0199434983 5187.5879077455 77498.2188861193 94812.4120922534 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0555729049 0.0313565939 0.0000000000 
756.052 19315.8511800407 0.0216328314 0.0192699276 0.0020621391 0.0022259268 0.0111028374 0.0000000000 0.0194013392 5187.5881791278 77498.2256437083 94812.4118208711 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0540621701 0.0305041765 0.0000000000 
757.031 19315.8465439692 0.0210447418 0.0187460770 0.0020060798 0.0021654149 0.0108010129 0.0000000000 0.0188739180 5187.5884431326 77498.2322175938 94812.4115568663 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0525925027 0.0296749310 0.0000000000 
758.011 19315.8420339299 0.0204726390 0.0182364667 0.0019515445 0.0021065480 0.0105073931 0.0000000000 0.0183608342 5187.5886999605 77498.2386127696 94812.4113000384 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0511627866 0.0288682273 0.0000000000 
758.990 19315.8376464967 0.0199160886 0.0177407098 0.0018984917 0.0020492814 0.0102217548 0.0000000000 0.0178616981 5187.5889498065 77498.2448340936 94812.4110501924 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0497719357 0.0280834528 0.0000000000 
759.969 19315.8333783367 0.0193746676 0.0172584296 0.0018468812 0.0019935715 0.0099438810 0.0000000000 0.0173761304 5187.5891928605 77498.2508862919 94812.4108071385 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0484188937 0.0273200114 0.0000000000 
760.949 19315.8292262074 0.0188479650 0.0167892597 0.0017966736 0.0019393760 0.0096735609 0.0000000000 0.0169037624 5187.5894293070 77498.2567739621 94812.4105706919 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0471026327 0.0265773233 0.0000000000 
761.928 19315.8251869546 0.0183355805 0.0163328440 0.0017478309 0.0018866539 0.0094105890 0.0000000000 0.0164442354 5187.5896593257 77498.2625015766 94812.4103406732 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0458221530 0.0258548243 0.0000000000 
762.907 19315.8212575097 0.0178371250 0.0158888355 0.0017003159 0.0018353649 0.0091547656 0.0000000000 0.0159972001 5187.5898830914 77498.2680734864 94812.4101169075 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0445764821 0.0251519657 0.0000000000 
763.887 19315.8174348877 0.0173522198 0.0154568971 0.0016540926 0.0017854703 0.0089058963 0.0000000000 0.0155623172 5187.5901007740 77498.2734939243 94812.4098992249 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0433646735 0.0244682135 0.0000000000 
764.866 19315.8137161845 0.0168804966 0.0150367007 0.0016091259 0.0017369320 0.0086637923 0.0000000000 0.0151392561 5187.5903125389 77498.2787670077 94812.4096874601 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0421858071 0.0238030484 0.0000000000 
765.845 19315.8100985753 0.0164215970 0.0146279271 0.0015653816 0.0016897132 0.0084282695 0.0000000000 0.0147276957 5187.5905185469 77498.2838967425 94812.4094814521 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0410389871 0.0231559653 0.0000000000 
766.825 19315.8065793117 0.0159751724 0.0142302658 0.0015228264 0.0016437780 0.0081991492 0.0000000000 0.0143273233 5187.5907189546 77498.2888870255 94812.4092810445 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0399233427 0.0225264724 0.0000000000 
767.804 19315.8031557203 0.0155408838 0.0138434147 0.0014814281 0.0015990915 0.0079762572 0.0000000000 0.0139378347 5187.5909139142 77498.2937416476 94812.4090860848 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0388380262 0.0219140919 0.0000000000 
768.783 19315.7998252001 0.0151184013 0.0134670799 0.0014411552 0.0015556199 0.0077594243 0.0000000000 0.0135589341 5187.5911035738 77498.2984642966 94812.4088964253 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0377822134 0.0213183583 0.0000000000 
769.763 19315.7965852212 0.0147074038 0.0131009756 0.0014019771 0.0015133300 0.0075484857 0.0000000000 0.0131903337 5187.5912880774 77498.3030585602 94812.4087119216 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0367551021 0.0207388194 0.0000000000 
770.742 19315.7934333222 0.0143075792 0.0127448237 0.0013638641 0.0014721897 0.0073432813 0.0000000000 0.0128317534 5187.5914675653 77498.3075279284 94812.4085324338 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0357559123 0.0201750347 0.0000000000 
771.721 19315.7903671085 0.0139186238 0.0123983537 0.0013267871 0.0014321679 0.0071436552 0.0000000000 0.0124829210 5187.5916421738 77498.3118757964 94812.4083578253 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0347838849 0.0196265762 0.0000000000 
772.701 19315.7873842508 0.0135402420 0.0120613023 0.0012907181 0.0013932340 0.0069494557 0.0000000000 0.0121435714 5187.5918120355 77498.3161054672 94812.4081879635 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0338382815 0.0190930271 0.0000000000 
773.680 19315.7844824831 0.0131721465 0.0117334135 0.0012556296 0.0013553585 0.0067605353 0.0000000000 0.0118134469 5187.5919772795 77498.3202201539 94812.4080227195 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0329183839 0.0185739823 0.0000000000 
774.660 19315.7816596011 0.0128140577 0.0114144383 0.0012214950 0.0013185127 0.0065767506 0.0000000000 0.0114922967 5187.5921380313 77498.3242229824 94812.4078619678 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0320234933 0.0180690473 0.0000000000 
775.639 19315.7789134600 0.0124657035 0.0111041343 0.0011882883 0.0012826686 0.0063979619 0.0000000000 0.0111798768 5187.5922944130 77498.3281169933 94812.4077055860 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0311529300 0.0175778388 0.0000000000 
776.618 19315.7762419739 0.0121268193 0.0108022659 0.0011559843 0.0012477988 0.0062240335 0.0000000000 0.0108759500 5187.5924465435 77498.3319051448 94812.4075534556 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0303060325 0.0170999834 0.0000000000 
777.598 19315.7736431131 0.0117971476 0.0105086037 0.0011245585 0.0012138770 0.0060548332 0.0000000000 0.0105802852 5187.5925945382 77498.3355903148 94812.4074054609 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0294821577 0.0166351184 0.0000000000 
778.577 19315.7711149034 0.0114764380 0.0102229247 0.0010939871 0.0011808773 0.0058902324 0.0000000000 0.0102926581 5187.5927385097 77498.3391753028 94812.4072614894 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0286806796 0.0161828905 0.0000000000 
779.556 19315.7686554240 0.0111644470 0.0099450117 0.0010642467 0.0011487748 0.0057301063 0.0000000000 0.0100128500 5187.5928785673 77498.3426628321 94812.4071214319 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0279009894 0.0157429562 0.0000000000 
780.536 19315.7662628066 0.0108609374 0.0096746538 0.0010353148 0.0011175449 0.0055743330 0.0000000000 0.0097406484 5187.5930148173 77498.3460555521 94812.4069851818 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0271424949 0.0153149814 0.0000000000 
781.515 19315.7639352335 0.0105656787 0.0094116456 0.0010071694 0.0010871641 0.0054227944 0.0000000000 0.0094758465 5187.5931473634 77498.3493560403 94812.4068526358 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0264046199 0.0148986409 0.0000000000 
782.494 19315.7616709364 0.0102784467 0.0091557871 0.0009797891 0.0010576091 0.0052753753 0.0000000000 0.0092182432 5187.5932763061 77498.3525668039 94812.4067236930 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0256868039 0.0144936185 0.0000000000 
783.474 19315.7594681952 0.0099990230 0.0089068842 0.0009531532 0.0010288576 0.0051319637 0.0000000000 0.0089676428 5187.5934017435 77498.3556902820 94812.4065982557 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0249885015 0.0140996065 0.0000000000 
784.453 19315.7573253365 0.0097271956 0.0086647477 0.0009272414 0.0010008877 0.0049924506 0.0000000000 0.0087238550 5187.5935237709 77498.3587288476 94812.4064762284 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0243091824 0.0137163056 0.0000000000 
785.432 19315.7552407324 0.0094627578 0.0084291936 0.0009020340 0.0009736781 0.0048567302 0.0000000000 0.0084866945 5187.5936424808 77498.3616848089 94812.4063575184 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0236483304 0.0133434246 0.0000000000 
786.412 19315.7532127992 0.0092055088 0.0082000431 0.0008775118 0.0009472083 0.0047246992 0.0000000000 0.0082559811 5187.5937579637 77498.3645604115 94812.4062420356 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0230054436 0.0129806804 0.0000000000 
787.391 19315.7512399962 0.0089552531 0.0079771221 0.0008536563 0.0009214581 0.0045962575 0.0000000000 0.0080315397 5187.5938703070 77498.3673578399 94812.4061296922 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0223800337 0.0126277972 0.0000000000 
788.370 19315.7493208248 0.0087118007 0.0077602611 0.0008304493 0.0008964078 0.0044713074 0.0000000000 0.0078131997 5187.5939795963 77498.3700792194 94812.4060204029 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0217716254 0.0122845071 0.0000000000 
789.350 19315.7474538270 0.0084749665 0.0075492955 0.0008078732 0.0008720386 0.0043497540 0.0000000000 0.0076007953 5187.5940859145 77498.3727266172 94812.4059140847 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0211797567 0.0119505494 0.0000000000 
790.329 19315.7456375845 0.0082445708 0.0073440651 0.0007859108 0.0008483318 0.0042315051 0.0000000000 0.0073941651 5187.5941893424 77498.3753020447 94812.4058106568 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0206039779 0.0116256702 0.0000000000 
791.308 19315.7438707173 0.0080204384 0.0071444138 0.0007645455 0.0008252696 0.0041164707 0.0000000000 0.0071931521 5187.5942899586 77498.3778074583 94812.4057100406 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0200438517 0.0113096228 0.0000000000 
792.288 19315.7421518833 0.0078023990 0.0069501901 0.0007437610 0.0008028342 0.0040045634 0.0000000000 0.0069976037 5187.5943878395 77498.3802447613 94812.4056121597 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0194989524 0.0110021671 0.0000000000 
793.267 19315.7404797767 0.0075902872 0.0067612463 0.0007235415 0.0007810088 0.0038956984 0.0000000000 0.0068073712 5187.5944830594 77498.3826158054 94812.4055169398 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0189688663 0.0107030696 0.0000000000 
794.246 19315.7388531271 0.0073839416 0.0065774391 0.0007038717 0.0007597767 0.0037897928 0.0000000000 0.0066223103 5187.5945756908 77498.3849223917 94812.4054243085 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0184531906 0.0104121031 0.0000000000 
795.226 19315.7372706988 0.0071832056 0.0063986286 0.0006847367 0.0007391218 0.0036867663 0.0000000000 0.0064422802 5187.5946658039 77498.3871662726 94812.4053341953 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0179515336 0.0101290465 0.0000000000 
796.205 19315.7357312896 0.0069879267 0.0062246791 0.0006661218 0.0007190285 0.0035865405 0.0000000000 0.0062671443 5187.5947534673 77498.3893491527 94812.4052465320 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0174635141 0.0098536847 0.0000000000 
797.184 19315.7342337301 0.0067979564 0.0060554585 0.0006480129 0.0006994813 0.0034890393 0.0000000000 0.0060967694 5187.5948387475 77498.3914726903 94812.4051612517 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0169887615 0.0095858087 0.0000000000 
798.164 19315.7327768825 0.0066131506 0.0058908382 0.0006303964 0.0006804656 0.0033941887 0.0000000000 0.0059310262 5187.5949217093 77498.3935384987 94812.4050782899 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0165269151 0.0093252149 0.0000000000 
799.143 19315.7313596401 0.0064333688 0.0057306931 0.0006132588 0.0006619668 0.0033019166 0.0000000000 0.0057697888 5187.5950024157 77498.3955481472 94812.4049975835 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0160776240 0.0090717054 0.0000000000 
800.122 19315.7299809261 0.0062584744 0.0055749016 0.0005965870 0.0006439709 0.0032121529 0.0000000000 0.0056129346 5187.5950809282 77498.3975031626 94812.4049190710 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0156405470 0.0088250875 0.0000000000 
801.102 19315.7286396932 0.0060883345 0.0054233453 0.0005803685 0.0006264642 0.0031248295 0.0000000000 0.0054603445 5187.5951573062 77498.3994050300 94812.4048426930 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0152153520 0.0085851740 0.0000000000 
802.081 19315.7273349225 0.0059228200 0.0052759091 0.0005645909 0.0006094334 0.0030398799 0.0000000000 0.0053119026 5187.5952316078 77498.4012551943 94812.4047683913 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0148017160 0.0083517825 0.0000000000 
803.060 19315.7260656227 0.0057618050 0.0051324810 0.0005492422 0.0005928657 0.0029572397 0.0000000000 0.0051674962 5187.5953038896 77498.4030550611 94812.4046961096 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0143993247 0.0081247358 0.0000000000 
804.040 19315.7248308295 0.0056051673 0.0049929520 0.0005343108 0.0005767483 0.0028768460 0.0000000000 0.0050270154 5187.5953742063 77498.4048059977 94812.4046257929 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0140078725 0.0079038614 0.0000000000 
805.019 19315.7236296048 0.0054527878 0.0048572162 0.0005197853 0.0005610691 0.0027986379 0.0000000000 0.0048903537 5187.5954426114 77498.4065093343 94812.4045573878 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0136270621 0.0076889915 0.0000000000 
805.998 19315.7224610361 0.0053045509 0.0047251703 0.0005056546 0.0005458161 0.0027225558 0.0000000000 0.0047574071 5187.5955091569 77498.4081663649 94812.4044908424 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0132566040 0.0074799629 0.0000000000 
806.978 19315.7213242356 0.0051603438 0.0045967142 0.0004919081 0.0005309778 0.0026485421 0.0000000000 0.0046280747 5187.5955738933 77498.4097783483 94812.4044261059 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0128962170 0.0072766168 0.0000000000 
807.957 19315.7202183396 0.0050200570 0.0044717502 0.0004785354 0.0005165429 0.0025765404 0.0000000000 0.0045022583 5187.5956368698 77498.4113465092 94812.4043631294 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0125456272 0.0070787987 0.0000000000 
808.936 19315.7191425081 0.0048835840 0.0043501834 0.0004655261 0.0005025004 0.0025064961 0.0000000000 0.0043798622 5187.5956981343 77498.4128720389 94812.4043018650 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0122045682 0.0068863583 0.0000000000 
809.916 19315.7180959237 0.0047508210 0.0042319214 0.0004528705 0.0004888397 0.0024383560 0.0000000000 0.0042607935 5187.5957577332 77498.4143560963 94812.4042422660 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0118727810 0.0066991494 0.0000000000 
810.895 19315.7170777912 0.0046216673 0.0041168744 0.0004405590 0.0004755503 0.0023720682 0.0000000000 0.0041449617 5187.5958157120 77498.4157998088 94812.4041842873 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0115500136 0.0065170299 0.0000000000 
811.875 19315.7160873373 0.0044960247 0.0040049550 0.0004285822 0.0004626222 0.0023075825 0.0000000000 0.0040322788 5187.5958721145 77498.4172042733 94812.4041278847 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0112360207 0.0063398613 0.0000000000 
812.854 19315.7151238094 0.0043737977 0.0038960782 0.0004169309 0.0004500455 0.0022448499 0.0000000000 0.0039226592 5187.5959269837 77498.4185705567 94812.4040730155 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0109305637 0.0061675091 0.0000000000 
813.833 19315.7141864757 0.0042548935 0.0037901612 0.0004055964 0.0004378108 0.0021838226 0.0000000000 0.0038160197 5187.5959803613 77498.4198996970 94812.4040196380 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0106334107 0.0059998423 0.0000000000 
814.813 19315.7132746239 0.0041392218 0.0036871236 0.0003945701 0.0004259087 0.0021244544 0.0000000000 0.0037122792 5187.5960322878 77498.4211927039 94812.4039677114 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0103443360 0.0058367336 0.0000000000 
815.792 19315.7123875613 0.0040266946 0.0035868872 0.0003838434 0.0004143301 0.0020667001 0.0000000000 0.0036113590 5187.5960828026 77498.4224505598 94812.4039171966 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0100631198 0.0056780591 0.0000000000 
816.771 19315.7115246140 0.0039172266 0.0034893757 0.0003734084 0.0004030663 0.0020105159 0.0000000000 0.0035131822 5187.5961319442 77498.4236742201 94812.4038680550 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0097895485 0.0055236982 0.0000000000 
817.751 19315.7106851265 0.0038107345 0.0033945150 0.0003632571 0.0003921087 0.0019558591 0.0000000000 0.0034176745 5187.5961797498 77498.4248646146 94812.4038202494 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0095234145 0.0053735336 0.0000000000 
